security_type,issuerName,securityTitle,transactionDate,transactionCode,transactionShares,transactionPricePerShare,transactionAcquiredDisposedCode,sharesOwnedFollowingTransaction,directOrIndirectOwnership,natureOfOwnership
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,7700,1002.314,D,1434024,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,21155,1003.256,D,1412869,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,13300,1004.527,D,1399569,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,9953,1005.279,D,1389616,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,13702,1006.389,D,1375914,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,23577,1007.304,D,1352337,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,13727,1008.444,D,1338610,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,16834,1009.224,D,1321776,D,
nonDerivative,"Tesla, Inc.",Common Stock,2017-03-17,P,95420,262.0,A,33599088,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2020-02-14,P,13037,767.0,A,34098597,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,4600,888.24,D,168534252,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,14203,889.66,D,168520049,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,13724,890.80,D,168506325,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,16264,891.92,D,168490061,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,13843,892.75,D,168476218,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,7378,894.02,D,168468840,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,20087,895.20,D,168448753,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,25951,895.97,D,168422802,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,28038,897.21,D,168394764,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,29765,898.16,D,168364999,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,16532,899.30,D,168348467,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,39978,900.28,D,168308489,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,59072,901.16,D,168249417,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,22110,902.19,D,168227307,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,25134,903.16,D,168202173,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,3303,904.23,D,168198870,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,934,905.28,D,168197936,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-27,S,4685,906.76,D,168193251,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,19414,957.768,D,1493649,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,28441,958.596,D,1465208,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,33321,959.564,D,1431887,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,20024,960.69,D,1411863,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,22875,961.774,D,1388988,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,11316,962.832,D,1377672,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,13763,964.238,D,1363909,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,7808,965.151,D,1356101,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,3100,966.302,D,1353001,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,5904,967.448,D,1347097,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,6201,969.044,D,1340896,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,400,969.91,D,1340496,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,9373,971.741,D,1331123,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,3979,972.718,D,1327144,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,3015,973.521,D,1324129,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,16276,975.19,D,1307853,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,6450,976.443,D,1301403,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,4491,977.358,D,1296912,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,8751,978.597,D,1288161,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,9400,979.719,D,1278761,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,4957,980.797,D,1273804,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,5041,982.298,D,1268763,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,9537,985.467,D,1259226,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,8927,986.458,D,1250299,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,2170,987.962,D,1248129,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,6900,988.759,D,1241229,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,4800,989.601,D,1236429,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,7740,991.049,D,1228689,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-16,S,10840,994.498,D,1217849,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,400,1000.00,D,167404538,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,796,1001.263,D,167403742,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1104,1002.552,D,167402638,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1500,1003.539,D,167401138,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1112,1004.67,D,167400026,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1302,1005.403,D,167398724,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,300,1006.177,D,167398424,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,366,1007.087,D,167398058,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1056,1008.572,D,167397002,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,473,1009.662,D,167396529,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,5909,1010.103,D,167390620,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1300,1011.408,D,167389320,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,703,1012.283,D,167388617,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,800,1013.289,D,167387817,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1000,1014.52,D,167386817,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1712,1015.426,D,167385105,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1110,1016.435,D,167383995,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,900,1017.404,D,167383095,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1271,1018.558,D,167381824,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1458,1019.57,D,167380366,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2301,1020.426,D,167378065,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1400,1021.658,D,167376665,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,3011,1022.546,D,167373654,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2533,1023.511,D,167371121,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,6540,1024.62,D,167364581,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,6860,1025.426,D,167357721,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2620,1026.508,D,167355101,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2749,1027.604,D,167352352,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2449,1028.577,D,167349903,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,3066,1029.434,D,167346837,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,60567,867.914,D,159602684,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,164234,868.861,D,159438450,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,127602,869.749,D,159310848,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,116658,870.746,D,159194190,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,107868,871.837,D,159086322,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,91107,872.867,D,158995215,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,63161,873.812,D,158932054,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,35720,874.716,D,158896334,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,28724,875.818,D,158867610,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,32705,876.69,D,158834905,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,20692,877.858,D,158814213,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,21896,878.857,D,158792317,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,19407,880.049,D,158772910,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,37139,880.837,D,158735771,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,55272,881.824,D,158680499,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,44748,882.843,D,158635751,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,40594,883.876,D,158595157,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,19565,884.762,D,158575592,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,23154,886.06,D,158552438,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,34676,886.948,D,158517762,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,46539,887.75,D,158471223,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,10781,888.892,D,158460442,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,21989,890.053,D,158438453,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,36257,890.776,D,158402196,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,53180,891.779,D,158349016,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,35542,892.859,D,158313474,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,47926,893.878,D,158265548,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,72084,894.836,D,158193464,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,44963,895.79,D,158148501,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,9549,896.56,D,158138952,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,32041,1090.195,D,1466808,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,24141,1091.196,D,1442667,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,19535,1092.247,D,1423132,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,34935,1093.217,D,1388197,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,22262,1094.205,D,1365935,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,13012,1095.296,D,1352923,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,11951,1096.316,D,1340972,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,12413,1097.253,D,1328559,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,18546,1098.636,D,1310013,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,19945,1099.60,D,1290068,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,3185,1100.287,D,1286883,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,15722,1101.916,D,1271161,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,11251,1103.388,D,1259910,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,17186,1104.22,D,1242724,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,6179,1105.475,D,1236545,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,6508,1106.643,D,1230037,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,6742,1108.047,D,1223295,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,6783,1108.84,D,1216512,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,9359,1110.034,D,1207153,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,7600,1110.949,D,1199553,D,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-02,S,203,1112.023,D,1199350,D,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2014-08-01,J,51,0,A,21044299,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2014-09-12,J,51,0,A,21044350,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2017-04-21,C,33333,300.0,A,33632421,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,14442,934.79,D,169445498,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,2090,936.20,D,169443408,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,3800,938.46,D,169439608,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,1800,939.17,D,169437808,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,25949,940.86,D,169411859,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,12613,941.87,D,169399246,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,7534,942.79,D,169391712,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,8388,943.89,D,169383324,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,5573,944.90,D,169377751,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,21274,946.00,D,169356477,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,8476,946.97,D,169348001,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,9681,948.08,D,169338320,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,13330,949.10,D,169324990,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,21085,950.16,D,169303905,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,6180,951.00,D,169297725,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,1,952.67,D,169297724,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,6336,955.82,D,169291388,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,8396,957.24,D,169282992,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,17430,957.81,D,169265562,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,1949,959.01,D,169263613,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,604,960.71,D,169263009,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,6075,962.40,D,169256934,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,10711,963.44,D,169246223,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,6462,964.80,D,169239761,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,12813,966.12,D,169226948,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,28163,967.25,D,169198785,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,34967,968.33,D,169163818,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,427,969.00,D,169163391,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,18803,971.86,D,169144588,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,809,972.64,D,169143779,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2014-11-25,G,363000,0,D,20681248,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,250083,884.59,D,163754967,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,118307,885.56,D,163636660,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,77933,886.64,D,163558727,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,147637,887.68,D,163411090,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,186262,888.62,D,163224828,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,143725,889.50,D,163081103,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,12375,890.51,D,163068728,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,12007,891.65,D,163056721,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,11093,892.73,D,163045628,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,15276,893.65,D,163030352,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,7064,894.58,D,163023288,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,37662,896.01,D,162985626,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,1900,897.70,D,162983726,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,210,898.50,D,162983516,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,10297,901.19,D,162973219,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,9968,902.85,D,162963251,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2912,1030.494,D,167343925,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,4105,1031.578,D,167339820,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,4100,1032.567,D,167335720,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,4767,1033.492,D,167330953,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,4400,1034.564,D,167326553,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,5780,1035.474,D,167320773,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,6981,1036.468,D,167313792,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,3154,1037.402,D,167310638,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,1200,1038.26,D,167309438,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2072,1039.313,D,167307366,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,900,1040.621,D,167306466,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2603,1041.435,D,167303863,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,3081,1042.523,D,167300782,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,3510,1043.64,D,167297272,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,4000,1044.513,D,167293272,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,2600,1045.401,D,167290672,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,5158,1046.637,D,167285514,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,10456,1047.577,D,167275058,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,14606,1048.517,D,167260452,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,13635,1049.417,D,167246817,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,7338,1050.473,D,167239479,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,9322,1051.52,D,167230157,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,11964,1052.515,D,167218193,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,17025,1053.49,D,167201168,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,12471,1054.372,D,167188697,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,7695,1055.522,D,167181002,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,5368,1056.46,D,167175634,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,9778,1057.494,D,167165856,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,11124,1058.471,D,167154732,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-10,S,7788,1059.429,D,167146944,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,6749,897.878,D,158132203,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,10876,898.838,D,158121327,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,21310,899.859,D,158100017,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,19745,900.615,D,158080272,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-08-08,S,900,901.40,D,158079372,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,M,1554176,6.24,A,1554176,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,2400,1079.593,D,1551776,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,7000,1080.779,D,1544776,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,9211,1081.857,D,1535565,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,21083,1083.043,D,1514482,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,49363,1083.963,D,1465119,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,52594,1084.94,D,1412525,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,48622,1085.947,D,1363903,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,66402,1086.963,D,1297501,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,74448,1087.981,D,1223053,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,57541,1088.901,D,1165512,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,68989,1089.957,D,1096523,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,52050,1091.01,D,1044473,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,64640,1092.058,D,979833,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,50243,1093.018,D,929590,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,58021,1093.951,D,871569,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,35064,1094.999,D,836505,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,26698,1095.997,D,809807,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,22324,1096.966,D,787483,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,37734,1098.038,D,749749,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,19992,1098.908,D,729757,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,27899,1099.909,D,701858,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,17100,1101.079,D,684758,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,7451,1101.927,D,677307,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,8361,1103.087,D,668946,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,6400,1104.235,D,662546,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,3475,1105.309,D,659071,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,6300,1106.651,D,652771,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,6039,1107.516,D,646732,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-28,S,15991,1108.59,D,630741,D,
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,28526,854.43,D,166587741,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,33099,855.40,D,166554642,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,30108,856.55,D,166524534,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,22394,857.59,D,166502140,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,12071,858.32,D,166490069,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,21545,859.32,D,166468524,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,26591,860.52,D,166441933,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,15288,861.54,D,166426645,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,71936,862.76,D,166354709,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-28,S,89721,863.71,D,166264988,I,by Trust
